Price,Bedrooms,Bathrooms,SquareFeet,YearBuilt,GarageSpaces,LotSize,ZipCode,CrimeRate,SchoolRating
836120,5,3.6,3300,1969,3,1.61,75201,57.04,5
878832,4,3.2,3553,1966,1,1.34,75201,33.95,3
687634,3,3.3,2512,2000,3,1.41,60601,55.25,7
900902,5,3.7,3630,2004,2,1.33,10001,87.71,2
779199,3,3.6,3095,1982,2,0.97,94101,33.28,1
394556,1,2.1,1614,1970,0,0.91,60601,38.59,6
430156,1,2.1,1579,1971,1,1.17,75201,26.53,1
604271,1,1.6,2729,1974,0,0.51,10001,61.34,7
810059,3,2.7,3192,2016,1,1.17,10001,47.21,8
1034411,5,4.0,3895,1961,3,1.39,30301,6.84,2
543605,1,2.9,2293,1964,1,0.87,75201,56.75,4
900884,5,4.0,3729,1951,2,1.01,10001,68.99,7
857045,3,2.0,3708,1953,0,1.0,30301,39.35,6
912140,5,4.0,3521,1994,2,1.33,30301,49.09,2
751662,3,2.0,2988,1962,1,1.0,75201,45.96,4
530680,3,3.3,1974,2004,1,0.34,10001,63.75,3
766528,4,3.0,2687,1981,1,1.91,10001,16.88,9
547937,3,3.3,2099,1971,2,0.35,94101,36.86,6
816527,3,2.2,3337,2004,1,1.24,10001,43.88,2
308521,2,3.2,1023,1966,1,0.51,30301,65.41,2
413899,1,1.6,1698,2019,0,0.33,60601,50.04,3
535677,4,2.9,1603,2000,3,1.34,75201,23.82,5
728404,4,2.7,2684,1957,2,1.51,60601,38.48,6
737435,4,2.3,2854,2010,2,0.98,10001,75.2,5
723613,2,2.6,2992,1959,2,0.57,30301,23.54,1
696700,3,3.8,2898,1968,1,0.71,60601,70.55,1
395200,1,3.6,1483,1963,2,0.76,75201,68.72,7
1007284,5,3.5,4032,2016,1,1.19,94101,74.38,10
688215,3,3.5,2708,2004,1,1.49,60601,72.0,7
603632,2,2.7,2318,2010,2,0.55,94101,77.25,10
608670,3,3.1,2098,2005,2,1.26,10001,14.1,6
577471,3,2.7,2204,2012,1,1.56,10001,76.18,9
460115,2,2.7,1887,1960,0,0.92,75201,59.9,2
795388,4,3.5,3123,1996,2,0.76,94101,38.56,1
827396,4,2.9,3138,1955,2,1.42,94101,26.39,6
594731,1,2.3,2672,1983,0,0.63,75201,50.61,6
496845,1,2.3,2092,2014,1,0.69,60601,97.62,9
540689,4,3.6,1746,2013,2,1.78,75201,60.43,10
891389,5,3.0,3631,2015,2,1.52,10001,40.29,1
493026,3,2.9,1974,1980,3,1.25,94101,97.37,1
834652,5,4.5,3017,2011,1,1.3,30301,62.91,10
611676,3,3.5,2293,2003,1,1.02,30301,63.55,6
730601,4,3.9,2768,1957,1,1.64,10001,55.8,5
344462,1,2.3,1212,1991,2,0.74,94101,60.29,6
577457,1,2.5,2001,1990,1,0.79,94101,0.68,6
773800,5,4.0,2794,2008,1,1.8,75201,53.06,4
537978,1,3.1,2078,1989,0,1.19,60601,65.92,10
999083,4,2.2,4218,1971,2,0.95,75201,81.61,8
717611,5,2.8,2835,1973,1,1.35,30301,95.89,5
650079,3,3.6,2557,1987,2,1.54,94101,72.09,6
212335,1,2.2,638,1951,2,1.3,60601,54.25,2
552664,2,2.3,2149,1990,2,0.82,75201,51.41,1
546529,1,1.7,2221,1968,1,0.78,60601,36.04,8
785128,3,2.6,3060,1951,3,1.21,30301,60.92,6
870612,5,2.8,3538,2011,1,1.57,60601,89.6,9
799480,3,3.9,3144,1965,1,1.17,94101,42.62,5
842734,2,2.6,3573,1971,3,1.31,60601,53.72,8
983945,4,3.2,3956,1963,0,0.76,60601,35.84,7
462214,1,2.6,1638,2005,2,0.5,75201,70.76,10
716294,5,4.0,2774,2014,1,1.69,60601,74.96,1
762440,4,3.7,2896,1994,2,1.15,60601,36.15,7
591377,3,3.4,2226,2003,2,1.19,30301,61.69,4
980120,5,3.2,3725,2015,1,1.83,60601,0.0,6
708645,4,3.1,2509,1995,2,1.78,75201,44.56,9
913541,5,3.9,3463,1982,2,1.58,75201,75.7,9
699264,2,2.3,2719,1999,1,1.35,94101,40.63,9
557296,2,2.6,2249,1971,1,0.94,30301,23.99,5
351168,1,2.5,1426,1989,1,0.61,10001,63.81,4
613134,1,2.7,2487,1988,2,0.24,94101,47.81,6
430078,2,1.7,1360,1990,2,0.6,60601,53.93,10
873753,5,3.9,3336,2017,2,1.5,30301,56.76,5
580507,2,2.5,2279,1956,1,0.91,94101,68.19,10
455557,1,2.7,1907,2020,0,0.77,75201,71.64,5
591290,2,3.0,2390,1953,1,1.45,30301,57.74,8
646976,2,3.4,2605,2008,1,1.13,30301,73.56,10
906822,5,4.2,3482,1975,2,1.74,60601,49.62,5
781791,4,3.9,2915,1980,3,1.85,30301,56.4,1
428830,1,3.0,1696,2022,1,0.59,30301,50.66,5
879587,5,3.6,3194,2018,3,1.35,10001,26.54,5
607914,2,2.6,2693,2001,0,1.27,60601,79.79,5
558619,2,3.0,1976,2021,3,1.05,30301,51.2,3
871985,4,3.6,3523,1970,1,1.29,30301,81.99,9
501742,1,2.1,1909,1965,3,0.68,10001,59.3,5
335063,1,2.5,1639,2000,0,0.65,10001,58.54,2
759389,3,2.9,3009,1965,3,1.07,75201,69.01,5
381795,1,1.9,1536,1967,1,0.7,60601,55.97,9
878562,4,3.8,3419,1996,1,1.21,10001,37.73,8
711717,3,2.9,2806,2005,1,1.27,30301,47.32,6
631748,3,3.9,2401,1977,1,1.32,10001,73.52,9
624920,2,1.8,2564,2005,2,0.73,94101,64.47,7
635184,2,2.3,2573,1986,3,1.17,75201,33.05,2
561554,1,2.3,2478,1965,2,0.32,75201,56.15,1
812298,3,3.5,3183,2014,2,1.25,60601,30.5,3
583345,2,2.8,2545,2009,0,1.07,75201,51.99,4
698256,4,3.4,2536,2010,2,1.27,60601,70.4,9
820894,2,2.0,3524,1960,1,0.92,94101,38.03,5
430783,2,2.0,1598,2015,2,0.83,30301,48.1,2
812496,3,3.1,3174,1981,1,0.95,94101,31.34,10
709388,3,2.2,2915,1968,2,1.1,60601,62.22,5
712788,5,3.2,2912,2005,1,1.34,60601,52.93,2
797174,4,3.5,3037,1954,1,1.64,60601,37.2,9
643830,3,2.4,2660,1952,1,0.47,30301,58.42,6
610322,1,3.1,2552,1977,1,0.66,60601,49.53,5
703457,4,3.8,2743,2021,1,0.73,94101,60.04,2
783959,4,2.4,2969,1978,0,0.98,30301,31.53,7
445841,3,2.4,1531,2008,2,0.93,94101,43.52,7
933040,4,2.1,3967,1974,0,1.7,30301,52.74,2
627493,3,2.5,2164,1971,2,1.45,60601,63.78,10
636031,2,3.0,2463,2020,1,0.92,30301,30.48,6
905768,5,3.3,3449,1972,0,1.52,10001,52.29,10
620303,2,2.8,2250,2019,2,1.21,94101,69.84,10
780571,3,2.1,3104,1989,2,1.44,10001,51.24,3
866549,3,3.3,3535,1963,1,0.93,10001,43.65,8
637997,2,2.3,2425,1978,2,1.1,60601,39.24,5
572161,1,2.3,2227,1965,1,0.41,60601,39.57,8
535875,1,2.3,2064,1959,2,0.58,10001,54.49,7
644171,1,1.7,2408,1996,2,0.88,30301,10.29,8
632627,3,2.3,2468,1953,1,0.9,60601,39.05,1
900647,4,3.7,3637,1961,2,1.19,94101,58.36,6
771313,3,3.1,3255,1991,2,0.6,10001,64.91,3
874114,4,3.7,3641,1953,1,1.44,94101,31.28,5
503159,2,2.8,1969,1955,2,0.64,94101,37.44,2
880187,5,3.6,3415,1963,3,1.25,94101,51.49,4
766786,4,2.3,3219,1984,2,1.71,10001,62.42,6
318243,1,2.2,1214,1996,1,0.49,75201,42.6,1
877119,3,2.9,3497,2007,3,1.33,60601,47.48,2
556236,2,3.6,2293,2014,1,1.23,94101,56.78,2
570420,1,2.6,2041,1968,0,0.98,10001,26.93,9
507610,2,3.4,2011,2006,1,0.83,75201,82.5,5
794925,5,3.8,2836,2014,2,1.37,10001,51.65,5
639416,3,2.5,2397,1962,3,0.83,60601,42.99,6
691228,3,3.0,2809,1957,2,0.57,10001,72.81,10
979447,5,3.6,3836,1967,3,1.73,30301,52.55,3
719699,3,2.4,2780,1984,0,1.3,30301,46.52,9
787665,4,3.0,3273,1975,0,1.44,94101,57.44,3
545264,2,2.5,2131,1987,2,0.1,10001,50.83,4
588956,1,3.1,2148,2015,3,0.65,10001,37.69,9
1028535,5,2.5,4241,1975,2,1.69,94101,71.34,10
915670,4,3.8,3452,2006,0,1.69,94101,20.05,8
540284,1,1.8,2304,1974,1,0.79,75201,41.9,6
480401,1,1.6,2047,1979,1,0.76,10001,87.09,8
768719,5,4.1,2748,1956,1,1.3,60601,52.11,1
725652,4,3.6,2577,1976,0,1.41,60601,18.29,4
537137,1,2.9,2127,1960,3,0.63,60601,72.59,10
484669,1,2.7,1894,1957,2,0.48,94101,44.32,4
879239,4,4.2,3319,1960,2,0.95,94101,28.81,2
804782,3,3.2,3538,1979,0,0.82,94101,71.07,2
541276,1,2.2,2263,1964,0,0.8,60601,71.95,10
723048,2,2.8,2929,2005,2,0.48,75201,78.54,9
845349,4,3.8,3147,1984,2,1.21,30301,30.62,6
410432,1,1.9,1496,1988,2,1.09,10001,47.2,7
911179,5,3.2,3471,1973,2,1.07,30301,44.14,4
539170,2,2.4,1897,1957,2,1.03,10001,31.34,3
578793,1,1.2,2679,1992,0,0.86,94101,61.44,3
660234,2,2.7,2695,1991,1,0.81,60601,71.87,5
610594,2,1.7,2560,1990,2,1.09,30301,40.88,6
799702,3,2.9,3317,1996,1,1.04,94101,53.11,2
339646,2,3.0,1289,1975,1,1.14,10001,52.88,7
712410,3,2.7,2994,2001,1,0.78,30301,71.68,7
626515,4,4.0,2444,1971,1,1.87,30301,50.15,1
728286,3,2.2,2696,1954,3,1.53,30301,50.66,7
835170,5,4.1,3344,1964,1,0.83,30301,68.31,4
533399,1,2.6,2230,1985,1,1.05,30301,52.47,4
808940,4,2.3,3214,2012,2,1.13,94101,38.62,3
972360,4,4.6,3772,1998,2,1.73,10001,28.13,9
856802,5,3.5,3199,2004,2,1.8,10001,37.62,3
764311,3,2.5,3054,2021,3,0.77,75201,54.85,4
490174,1,1.6,1981,2009,2,0.87,60601,24.01,3
565049,3,2.8,1882,2006,2,0.89,30301,55.47,8
552398,2,2.5,1840,1978,1,1.06,10001,19.76,8
684330,3,3.0,2625,1968,1,1.11,60601,30.07,10
903250,4,3.1,3656,2022,2,1.08,60601,63.04,8
541183,1,2.6,2131,1959,2,0.3,94101,41.1,5
571806,3,2.7,2116,1959,3,1.17,30301,54.6,7
441212,1,1.3,1829,2006,2,0.84,75201,48.9,3
647933,1,2.2,2908,2003,2,0.65,60601,81.15,8
563323,2,1.4,2355,2005,0,0.67,94101,52.72,10
535855,2,2.8,2136,2017,0,0.76,30301,29.54,2
840283,4,2.7,3345,2018,1,0.97,10001,62.17,8
997609,5,3.6,3881,2004,0,1.72,75201,28.94,6
385564,1,3.0,1671,2018,1,0.1,30301,69.84,2
912225,5,3.0,3751,2021,1,1.79,94101,65.87,6
759180,4,3.7,2935,1950,2,1.28,94101,55.92,10
534127,1,2.1,2259,1961,2,0.86,94101,65.1,2
519167,1,3.2,1984,1984,2,0.89,94101,73.47,3
948452,5,3.3,3740,1982,1,1.54,94101,49.45,5
521226,3,2.5,2320,1974,1,0.98,75201,53.41,1
540863,2,2.9,1889,1965,3,1.23,60601,54.84,9
819150,3,2.7,3172,1957,0,0.59,60601,35.34,10
890407,5,3.1,3460,1984,3,1.89,10001,38.48,3
597661,2,2.4,2442,1995,1,0.56,60601,51.16,1
681490,3,2.9,2546,1960,2,1.0,94101,49.88,6
684311,2,3.3,2749,2010,1,1.33,60601,55.08,1
375587,1,1.3,1596,1993,0,1.37,60601,40.13,3
704020,3,2.9,2632,1960,1,1.15,94101,20.55,7
631129,2,2.9,2692,1960,2,0.49,75201,79.4,4
767881,2,2.7,2886,1971,1,1.16,94101,22.13,9
533483,2,3.3,2038,2011,2,0.89,60601,66.27,7
905090,3,2.9,3679,1997,1,0.78,60601,43.92,5
845104,4,3.1,3256,2012,1,1.37,10001,54.0,9
597583,3,3.2,2178,2000,3,0.71,94101,63.25,3
982777,5,3.5,3684,1994,2,1.56,10001,40.87,8
677000,3,2.7,2508,1982,2,0.82,10001,22.65,8
605812,2,2.9,2517,2009,1,0.31,30301,70.0,4
403486,1,2.0,1878,1951,1,0.2,10001,63.37,1
692130,3,2.6,2737,1962,3,0.92,60601,51.44,4
630130,3,2.6,2244,2015,1,1.25,60601,66.5,9
711820,2,3.3,2795,2006,2,1.28,30301,56.56,10
304849,1,1.0,1321,1992,1,1.13,30301,48.9,1
369633,1,2.5,1345,1994,3,0.25,94101,45.99,3
1001337,5,3.5,3683,1980,1,1.43,30301,7.0,8
823312,3,2.1,3501,1959,1,0.92,75201,55.35,3
455921,1,2.5,1723,1972,2,0.67,60601,29.68,2
518602,1,2.5,2250,1978,3,1.12,60601,58.79,1
940786,4,3.5,3636,1980,3,1.35,30301,44.18,9
946031,4,1.9,3507,1967,2,1.56,30301,15.44,10
417105,1,3.0,1744,1960,2,1.36,60601,48.74,3
811893,5,3.1,2954,1996,2,1.03,30301,41.01,7
246086,1,2.6,796,1952,2,0.56,94101,77.57,10
598029,2,3.0,2168,1951,2,1.07,30301,9.95,3
832873,3,2.5,3289,2003,1,1.18,30301,33.4,8
817231,5,3.8,2937,2021,2,1.81,94101,26.44,9
662325,2,2.4,2650,1980,2,0.78,94101,65.8,8
763963,5,2.5,3024,1957,2,1.56,94101,54.25,5
591627,2,3.2,2353,1992,2,0.67,60601,64.94,10
759188,3,2.5,3053,1997,1,1.42,30301,27.71,2
618176,3,2.5,2370,1951,1,1.11,94101,30.73,6
799232,4,3.0,3185,1971,1,1.72,94101,51.16,8
473134,2,2.7,2092,1954,1,1.32,60601,84.7,2
830770,4,3.2,3452,1956,1,0.92,75201,60.87,6
681010,2,2.9,2417,1969,3,1.37,30301,32.45,7
809555,4,2.5,3128,1951,2,1.58,75201,54.36,9
846824,3,2.5,3479,1981,2,1.05,75201,61.92,9
981601,5,3.4,3831,1952,1,1.75,94101,22.81,2
733043,4,4.1,2754,1990,3,1.15,60601,44.9,1
586711,2,2.5,2257,1991,2,1.31,30301,46.39,7
554762,2,3.1,2262,1994,0,0.93,30301,85.91,6
717189,3,2.9,2740,2020,2,1.37,30301,51.92,10
813759,2,2.4,3562,1966,3,0.71,75201,83.27,10
550470,1,2.2,2085,1996,0,0.78,10001,35.04,10
692275,5,3.4,2482,2018,2,1.77,60601,60.96,4
806301,4,3.5,2828,1973,3,1.39,10001,22.26,9
667844,5,4.2,2533,2020,0,1.67,75201,62.31,1
689322,3,3.1,2535,1983,2,0.87,94101,42.26,7
578380,4,3.8,2106,1999,1,1.39,10001,43.5,5
639332,4,2.7,2664,1991,1,1.07,10001,64.26,5
302283,1,2.1,1139,1982,2,0.69,60601,66.27,6
693293,3,2.5,2892,1976,0,0.95,75201,56.1,2
571276,2,2.8,2300,2008,2,0.84,60601,86.15,3
509961,1,2.1,2051,1968,0,0.17,94101,51.37,9
427660,1,2.7,1847,1952,1,0.71,30301,56.54,4
743935,5,3.0,2802,2020,2,1.47,75201,55.29,6
941661,5,3.5,3756,1974,1,1.05,94101,64.03,3
1096812,5,3.8,4461,1964,1,1.6,94101,50.48,3
562635,1,1.3,2104,2009,2,0.95,10001,29.54,9
597387,2,3.7,2087,1972,3,0.99,60601,57.57,9
672194,4,3.1,2385,1960,2,1.54,10001,19.29,3
769764,5,2.5,3045,2008,2,1.34,10001,67.14,3
610049,2,2.7,2526,1983,2,0.84,30301,73.45,6
806619,3,2.9,3236,1956,3,1.12,60601,40.29,1
937405,5,3.5,3630,1993,1,1.54,30301,39.61,5
897833,4,3.7,3499,2013,1,0.6,94101,10.96,9
783616,3,3.3,3053,1972,0,0.82,30301,48.92,9
759136,3,3.0,2953,2007,1,1.4,94101,57.66,8
744719,4,3.4,2770,1969,3,1.07,10001,56.65,6
960735,5,3.4,3586,1976,2,1.43,30301,55.38,9
390374,1,3.2,1475,2009,2,0.68,60601,44.71,3
751855,4,2.5,3108,1957,1,0.9,30301,68.22,9
875610,4,3.3,3265,2016,1,1.77,94101,30.68,8
934242,4,3.2,3939,1951,1,1.29,75201,31.18,1
651429,3,3.3,2045,1971,3,0.84,60601,23.01,9
639744,2,2.2,2540,2019,1,1.09,94101,36.87,8
638002,1,1.4,2640,1985,2,0.61,75201,27.11,8
1012698,5,3.6,3879,1973,1,1.52,60601,4.23,6
1015556,5,3.6,3916,1961,2,1.92,75201,35.56,9
642735,2,3.3,2593,1971,2,0.74,10001,66.23,8
903064,4,2.6,3749,2022,2,1.64,10001,55.79,2
340065,1,2.9,1356,1972,0,0.6,30301,62.58,6
751002,5,4.7,2807,2012,1,1.52,30301,60.56,8
911199,5,3.3,3496,1979,1,1.59,30301,43.54,6
592411,4,2.6,2019,1968,3,1.2,30301,45.43,9
704250,2,2.4,2915,1975,1,0.59,75201,35.64,5
563634,1,2.3,2510,1960,0,0.84,60601,54.95,8
488897,2,2.9,2083,1969,2,1.24,60601,100.0,10
557291,2,2.3,2114,2005,2,1.09,30301,23.93,2
497269,1,3.1,1863,1994,2,0.88,10001,69.96,5
511937,1,1.7,1926,2017,3,0.56,94101,39.34,1
859441,5,2.6,3563,1996,2,1.71,30301,79.07,5
972368,5,4.1,3779,2007,3,1.61,30301,57.36,7
435805,1,1.2,1813,1959,2,0.96,10001,38.53,1
748976,3,2.8,3171,1971,1,1.13,94101,45.28,10
953410,5,5.0,3722,2020,3,1.68,75201,64.33,3
602684,3,2.9,2396,1973,2,0.96,75201,83.8,6
561007,1,1.7,2567,2015,1,0.91,94101,66.13,1
730799,5,3.5,2820,2010,2,1.12,94101,41.12,3
528113,2,2.6,2253,1956,1,0.8,75201,59.75,8
533593,1,2.4,2383,2021,1,0.49,30301,81.94,9
734036,4,3.5,2738,1987,2,2.35,30301,59.3,7
694046,3,2.4,2854,1970,2,1.3,10001,47.41,4
607832,1,3.1,2171,1957,2,0.37,94101,21.73,7
338354,1,2.4,1469,1977,1,0.29,30301,74.59,7
950868,5,3.9,3463,2003,3,0.98,30301,47.42,7
866142,5,3.2,3421,1980,0,1.16,10001,35.84,8
877855,5,4.1,3224,1990,1,1.25,94101,64.65,4
1010302,4,3.1,4250,1986,1,1.01,10001,65.44,4
802336,5,3.6,3118,1987,0,1.36,10001,31.54,9
621523,1,1.8,2402,2000,1,0.95,75201,34.91,8
831297,5,3.0,3303,1986,2,1.44,10001,61.26,4
479243,2,2.9,1756,1980,2,1.11,94101,74.18,6
951480,5,3.3,3551,2011,3,1.18,30301,43.41,9
855236,4,2.8,3424,1967,2,1.19,30301,45.86,6
665015,2,2.3,2760,1955,1,0.62,75201,36.19,5
598411,1,2.6,2681,1958,2,0.83,94101,74.63,7
729646,1,2.0,3372,1960,2,0.65,30301,63.13,2
712619,3,2.8,2825,1951,1,1.63,10001,27.7,8
483089,2,2.6,1968,1978,2,0.7,60601,83.22,7
672574,3,1.9,2926,2000,1,0.79,60601,100.0,6
591853,2,1.9,2166,2018,1,0.99,60601,14.01,3
721486,2,2.8,2762,1972,2,0.85,60601,56.98,9
671376,4,2.8,2451,1956,2,1.45,10001,19.07,2
920606,3,3.4,3884,2005,2,1.08,30301,44.07,4
900168,4,3.7,3528,2011,1,1.26,75201,20.66,2
388052,2,3.0,1457,1964,2,0.7,10001,79.41,6
477394,1,3.2,1545,2002,3,0.62,30301,42.64,7
694063,2,2.6,2708,1992,3,0.44,94101,70.22,9
918994,4,3.5,3688,1984,1,1.66,30301,53.45,6
547180,3,2.6,2063,1963,1,1.48,30301,84.08,6
803567,3,4.1,3056,2018,2,1.38,30301,25.8,5
689383,4,4.2,2126,1998,1,1.16,10001,6.13,10
684387,3,2.9,2655,1967,0,0.91,30301,38.43,10
1006338,5,3.7,4056,2000,1,1.65,30301,42.53,4
440689,1,3.0,1624,1950,2,0.41,94101,18.14,10
313387,1,2.2,1146,1976,2,1.04,94101,58.59,4
471704,1,2.0,1973,2013,1,0.1,60601,57.64,4
601024,3,3.3,2397,2009,1,0.96,10001,76.67,5
722785,3,2.9,3014,1990,2,0.78,30301,70.7,1
501043,2,2.7,1857,1970,1,1.27,60601,40.02,2
511026,2,2.2,1913,1963,2,1.22,60601,26.86,3
295138,1,1.4,889,1969,0,0.87,10001,15.71,7
901950,5,3.6,3584,1960,1,2.07,60601,46.05,1
588195,2,3.1,2219,2015,1,0.9,60601,45.7,3
475022,2,2.5,1705,1973,2,1.09,10001,57.7,7
793326,3,3.6,2796,1986,2,0.62,75201,17.38,6
976449,5,3.1,4013,1973,1,1.4,60601,52.81,2
391242,1,1.8,1792,1964,0,0.73,94101,60.55,4
614306,2,2.6,2434,1961,1,0.62,60601,37.04,1
939233,5,3.5,3636,2013,2,1.58,10001,61.28,5
763729,5,3.9,2897,1980,0,0.91,10001,45.19,2
635219,1,1.9,2928,2002,1,0.85,75201,73.7,8
899665,5,4.2,3264,2021,2,1.37,75201,78.68,10
1010361,5,4.5,3828,1993,2,1.26,94101,50.55,6
940785,5,3.5,3884,1979,1,1.72,94101,67.19,1
527182,2,3.2,2230,1984,1,1.34,60601,22.97,2
538719,1,1.8,2203,1970,3,0.97,75201,40.5,4
971468,5,4.0,3622,2012,3,1.26,94101,57.34,3
794125,5,4.0,2791,1966,1,1.7,60601,41.06,9
513641,2,3.0,2133,1961,2,0.82,30301,44.45,1
433313,1,2.3,1593,1967,2,1.04,60601,30.52,7
614911,3,1.4,2469,2009,3,1.17,94101,84.65,9
504494,2,2.3,1647,2016,1,0.46,60601,30.88,9
543020,1,2.0,2463,1964,2,0.63,30301,65.42,6
1094343,5,3.0,4300,1965,2,1.25,94101,39.9,7
583631,1,2.4,2389,1971,1,0.47,60601,62.43,8
656533,1,2.1,2535,2012,2,0.6,94101,37.43,3
445093,1,1.9,1727,1980,1,0.78,60601,42.92,5
566096,3,2.4,2381,1950,1,1.37,10001,58.07,4
384217,1,1.9,1510,1955,1,0.54,94101,62.13,9
754621,3,3.5,3022,1958,3,1.46,94101,67.57,9
925395,5,3.2,3613,2001,2,0.99,94101,50.57,4
681485,3,2.6,2661,2011,2,0.85,94101,71.5,2
997575,5,3.3,4147,2007,2,2.11,60601,54.65,1
944551,5,3.7,3702,1968,1,1.16,75201,47.0,3
552700,3,3.1,2280,1962,1,1.48,60601,66.91,2
459817,2,1.1,1959,1981,2,0.89,30301,52.15,5
910794,4,3.7,3440,1958,3,1.28,10001,54.76,6
632885,1,3.0,2420,1998,1,0.98,60601,30.25,9
855026,4,2.7,3375,1986,1,1.54,60601,37.15,4
648046,1,1.8,2848,1980,0,1.1,94101,58.15,4
608287,1,2.1,2717,1980,1,0.63,30301,32.34,4
911573,5,3.1,3720,2008,1,1.54,94101,50.57,1
394043,1,2.4,1480,2004,2,0.62,94101,12.05,3
262935,1,1.3,1245,1968,1,0.37,75201,88.11,4
628504,3,2.3,2506,2012,1,1.15,10001,63.49,1
896785,4,4.0,3476,1951,2,1.25,75201,41.01,5
860045,3,2.4,3613,1994,3,0.54,94101,80.15,10
561323,1,2.9,2108,1992,1,1.03,10001,32.16,9
1006718,5,3.7,4084,1950,2,1.54,60601,38.78,1
653223,3,2.0,2577,2010,1,0.89,30301,60.15,7
716660,3,3.2,3011,1952,3,1.2,75201,68.63,2
701579,2,2.5,2711,1993,2,0.74,30301,38.55,10
284228,1,2.1,910,1956,2,0.76,94101,59.17,9
842164,5,3.6,3293,1982,0,1.92,10001,56.73,4
780422,3,3.1,3174,1958,2,1.22,60601,49.5,3
711378,3,3.3,2837,1979,2,0.95,10001,39.15,7
739972,5,4.1,2901,1967,1,1.19,30301,66.85,6
306937,1,2.5,684,2005,1,0.49,30301,9.7,10
545092,2,1.9,2117,1980,2,1.14,60601,52.78,8
713164,3,2.7,2664,2021,2,1.08,60601,36.33,9
512088,2,4.1,1858,2012,0,1.07,10001,47.56,7
834454,4,3.6,3171,1999,2,1.22,75201,36.12,6
533422,1,3.5,2153,1950,1,0.42,10001,25.86,8
931066,4,3.9,3435,1968,1,1.48,30301,37.09,9
589592,4,3.3,1922,2013,2,1.06,10001,38.91,8
670647,4,3.4,2442,2002,1,1.18,94101,45.37,6
446961,1,2.3,1747,1955,1,0.33,10001,49.76,8
534704,1,1.4,2186,1966,1,0.42,10001,62.54,9
945889,5,3.5,3744,1995,2,1.77,94101,79.64,6
642611,2,3.2,2535,2021,1,1.21,30301,51.36,6
549416,2,2.3,2108,2022,3,1.23,60601,29.12,2
898741,5,3.7,3336,2004,1,1.83,10001,65.51,9
840724,5,3.9,3135,1955,2,1.39,75201,55.3,8
897620,4,2.7,3484,2019,1,1.5,60601,30.05,5
817854,5,3.3,3039,2017,2,1.82,75201,51.51,10
758894,3,2.4,3125,1989,2,0.84,10001,63.52,3
604753,2,2.2,2403,2015,1,0.96,75201,33.09,9
903300,5,2.9,3477,1958,1,1.46,60601,38.71,10
610918,3,2.4,2371,1960,1,0.54,75201,51.52,7
602928,3,3.6,2022,1969,0,1.2,75201,44.18,9
663058,3,2.4,2376,1992,1,0.89,60601,19.05,7
662364,3,3.0,2534,2007,2,1.42,60601,96.9,8
597042,4,2.9,1915,1975,2,1.07,60601,37.95,10
663265,3,3.5,2601,1987,1,1.2,60601,35.99,5
902347,4,3.9,3562,1985,1,1.33,94101,42.45,10
884731,4,3.6,3383,2004,0,0.78,10001,47.76,10
606500,3,3.1,2451,1955,1,1.0,60601,56.21,6
588054,2,2.5,2323,1952,2,1.01,30301,28.4,8
599083,3,2.3,2421,2014,2,1.41,75201,74.93,7
731204,3,3.9,2774,2013,1,1.11,60601,21.32,1
855157,3,2.5,3470,2007,1,1.37,60601,40.86,10
697764,2,2.9,2784,2007,2,1.06,10001,65.07,4
535896,1,2.8,2160,1967,1,0.87,60601,63.84,8
486586,1,2.0,1653,1972,1,0.88,94101,0.0,9
893347,4,3.7,3474,1978,2,1.22,30301,48.56,6
635449,4,3.6,2256,1972,2,1.0,30301,50.87,4
558308,2,3.5,2173,1985,1,1.37,60601,54.48,2
983893,5,3.3,3791,2019,2,1.73,10001,37.72,9
539055,1,1.7,2270,1955,1,0.68,60601,44.73,1
863830,4,2.9,3434,1983,2,1.49,75201,60.15,5
494664,1,2.4,2047,1993,1,0.82,30301,64.75,8
605086,2,2.6,2202,1993,2,0.64,75201,21.1,4
578306,2,2.4,2568,1976,2,0.8,94101,59.13,1
793285,5,2.5,3023,2001,1,1.9,30301,56.84,4
811944,5,3.7,3077,1991,2,1.5,30301,66.75,5
579204,2,3.6,2330,1974,2,1.01,94101,32.55,5
821996,4,3.4,3186,1988,1,1.68,75201,58.72,1
295899,1,2.6,987,1988,2,0.7,60601,12.49,2
769705,3,3.2,2927,1961,3,0.82,10001,42.5,6
1040186,5,3.7,3886,1960,2,1.53,75201,43.45,10
619872,3,3.4,2661,1952,1,0.93,94101,51.57,5
1035987,4,3.4,4287,1971,1,0.88,94101,64.49,9
866525,5,3.3,3158,1953,1,1.74,94101,28.1,7
631297,3,2.5,2519,1957,1,1.02,30301,74.01,5
838780,4,3.1,2902,1963,2,0.4,60601,3.03,9
482319,1,2.5,1861,1963,0,0.78,30301,16.23,1
712412,4,3.0,2935,1965,1,1.38,30301,68.81,3
749211,5,3.7,2796,1981,1,2.09,30301,52.08,2
544569,2,2.8,2026,2013,1,0.9,94101,84.13,7
502562,1,2.7,1851,1965,2,1.02,75201,65.32,9
800184,3,3.5,3314,2001,2,1.29,10001,50.25,2
1138518,5,3.5,4601,1968,0,1.32,10001,40.16,6
721283,2,1.9,2967,2018,0,1.0,60601,37.45,2
656498,4,3.0,2712,1961,0,1.25,60601,57.34,3
488877,2,2.6,1952,1954,1,0.69,94101,38.37,1
849281,5,2.6,3420,1991,0,1.35,10001,54.99,6
